URL,Label
https://pub-36ddad98405547fdb44d423e1b1254bc.r2.dev/index.htm?email=david.campbell@halliburton.com,1
https://190854.8b.io/,1
brainfocus-students.com,phishing
https://spbw-yy2v-j.firebaseapp.com/,1
https://union4lioc32.union4unitepl4.repl.co/,1
comic-muenchen.de.castor.workers4you.com/images/manufacturers/sony/?webscr?cmd=verifi-run&amp;dispatch=5885d80a13c0db1f8e263663d3faee8da6a0e86558d6153d8812cd76bf2fd83f,1.0
http://bafybeibe7opkhzqo7kl2ag4x5rdc4a6tzw54d45u3lopr3lwrt2gbyuhvu.ipfs.w3s.link/,1
schultzremodelinginc.com,phishing
freesoftwareshop.org/forum/,phishing
https://hbpostq.com/,1
juegosfriv20.org,phishing
duren2.uk,phishing
www.cadastrocliente.com/fidelidade/index.html,1.0
www.santissimatrinita.net/media/information.html.html,1.0
filestoreroom.com/,1.0
http://www.thecalminglounge.com,1
groups.yahoo.com/group/moderators-n-listowners/,phishing
https://youoapp.xyz/web/?uuid=210db5a7-98ef-afaa-0a02-2cd3516cbecf,1
http://chat-by-orkut11.blogspot.co.uk/,phishing
www.vu.union.edu/~shoemakc/watermarking/,phishing
spreadsheets.google.com/spreadsheet/embeddedform?formkey=dHpwdTNqUEU2eFJpdHdvblNNZFdSLWc6MQ,1.0
http://cheaproomsvalencia.com/Paypal/Support/ID-NUMB967/myaccount/signin/?country.x=NL&amp;locale.x=en_NL,1
http://allaboutchris.com/de/red.html,1
https://docs.google.com/presentation/d/e/2pacx-1vsu7svhatgqj7vruugty_kwxbtnhuabbvlneiitxnigmiamasxfod_f2ulaweedp1p8ebnotklosorn/pub?start=false&loop=false&delayms=3000,1
prades-consulting.com/www.paypal.fr/,1.0
https://xemaybaotin.vn/wp-content/litespeed/ccss/au/,1
www.auckland.ac.nz/aup,phishing
www.bignerdranch.com/classes/ruby.shtml,phishing
http://www.clubaero.nl,1
http://www.blushinglips.wine,1
http://pastehtml.com/view/be49r7qsx.html,phishing
https://northamerica-northeast1-black-octagon-376806.cloudfunctions.net/function-3/,1
'eu.batle.ner.woribofwaroraft.com/login/en/index.asp?app=wam&amp;amp;amp;amp;amp\%3bref=worldofwarcraft.com/account/&amp;amp;amp;amp;amp\%3beor=&amp;amp;amp;amp;amp\%3bapp=bam',1.0
alert-secure-notification.ga,phishing
www.vrconsulting.it/vhf/,phishing
http://www.a0615246.xsph.ru,1
columbiahomesnw.com/wp-content/themes/StevesEnvisioned/cache/pichincha/pichincha.html,1.0
www-03.ibm.com/servers/eserver/zseries/zos/racf/vm.html,phishing
bisnispradipta.com,phishing
blh-pamekasan.info/wells.html,1.0
us.battle.net.login.en.oo-rs.com/login/en/login.html?app=wam&amp;ref=worldofwarcraft.com/account/&amp;eor=0&amp;app=bam,1.0
www.rkv.rs/wp-content/uploads/2012/11/Trulia/index.htm,1.0
f9sk9y3mkq.bradul.creatory.org,phishing
www.webreference.com/authoring/languages/xml/rss/,phishing
http://lgt-online.com,1
https://www.wvvvwcajapiura.com/,1
www.cs.tut.fi/~jkorpela/HTML3.2/5.39.html,phishing
mmbctravel.com/acounte/secure-code36/home/a946d5b391fc13e8163b29424ab9af12/,1.0
https://storage.cloud.google.com/qaqonqfaqvq0fni33q0x.appspot.com/index.html???v,1
movilzonasegura.ml,phishing
www.teachlearn-online.net/ceuonline/information.html.html,1.0
http://hjes-cmcs.org/placement/login.html,phishing
www.ieltsspeakingblog.com/wp-admin/images/pont/paypal.com/de/.9d4f47e6389393e534a5e8a8f2/cgi-bin,1.0
www.asideal.com/js/?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,1.0
tools.ietf.org/html/rfc451,phishing
https://vnreintka5.web.app/,1
https://aol-108791.weeblysite.com/,1
http://www.jsjxkj.com,1
http://www.devecimalimusavirlik.com/wp-includes/Text/Diff/Engine/index.htm,phishing
http://www.ineltdriver.com,1
http://cap114.fr/pa?sec=Silvia%20Piskun,phishing
www.kernel-panic.it/openbsd.html,phishing
https://s3w.net/paginapagoaduana,1
news.cnet.com/2100-1023-213430.html,phishing
javalemmings.com/minus4/,phishing
http://www.fastlettering.com/www.cadivi.gob.ve/,phishing
http://www.altcomconstruction.com,1
http://www.motivation.neighboring.site,1
www.newyahoobuy.com/page/index.php,1.0
www.bottlenose.demon.co.uk/share/evolvotron/index.htm,phishing
http://www.bafybeia5lbqhyoxsk22k2q473toiphxxhrpldwztpvnlw76qkjcs4fkhji.ipfs.dweb.link,1
https://shorten.world/6mgnz,1
apponlinekk.000webhostapp.com,phishing
www.cottonwoodsw.com/fileex95.html,phishing
https://fartraumaticmultiprocessing.zanduzan.repl.co/,1
https://sfr-esim-desactivation.com/verification/login.php,1
https://web-net-pg.joomla.com/temp/index.php?q=rwkti9ierwkt-b4j7-rwktb4j7b4j7-krk2b4j7&amp;s=rwkti9ierwkt-b4j7-rwktb4j7b4j7-krk2b4j7&amp;n=rwkti9ierwkt-b4j7-rwktb4j7b4j7-krk2b4j7,phishing
tools.ietf.org/html/rfc3311,phishing
http://www.steamcommurnity.com,1
https://acct-piedmontcancerinstitute-inv.org/adobe/pdf/authentication,1
http://ac-bastion.ru/,1
http://www.sextv18.com,1
https://dry-wildflower-51ce.d8iud-rq.workers.dev/,1
www.fpl.fs.fed.us/documnts/pdf1999/lee99a.pdf,phishing
http://www.rommyarf.com,1
westonpvp.mk,phishing
idp.ecnu.edu.cn/secure/index.php,1.0
http://159.65.117.234/id_atual/prosseguir.php?log82&open=595206,1
www.nbyixing.com/pro/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;amp;app=com-d3,1.0
433348--gast-angabe-account.vorkehrung-sicherheitssystem.ml,phishing
http://www.bustenernews.com,1
econox.se/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e56f38a1207ff4d5c5c07d10844486d6eb6f38a1207ff4d5c5c07d10844486d6eb,1.0
https://educacion.rionegro.gov.ar/wpsecretaria/wp-content/themes/twentyfifteen/home/app-online/latampassa_2.0/ItauCard2020doorig/cadastro/dados,phishing
secure.runescape.com.rs.yh-login.com/m=weblogin/loginform.html?mod=www&amp,1.0
www.innerjoin.org/apache-compression/howto.html,phishing
mud.co.uk/richard/oarchive.htm,phishing
www.dougboude.com/blog/,phishing
minisolve.com/MonthEndMain.htm,phishing
dept.cugb.edu.cn/gem/index.htm?app=com-d3&amp;us.battle.net/login/en/?ref=fiuxnmeus.battle.net/d3/en/index,1.0
https://meta-suppoort-2023.start.page/,1
http://www.gemstatedev.com,1
https://wvvwvzonasengunrabeta.com/index.php,1
https://control3009039334.web.app/,1
http://www.aegisredmedia.com/wp-content/plugins/sid/engl/WeTransfer/WeTransfer/index.php,phishing
https://dev-bancoitauinfo.pantheonsite.io,1
digilander.libero.it/securefacebook/,1.0
erodzina.com/filearchive/skat/,1.0
https://gulfcoastpublicadjuster.com/wp-content/acc/unblock_verification/customer_center/customer-IDPP00C414/signin/,phishing
www.newton.ac.uk/programmes/CMP/cmp.html,phishing
http://pastehtml.com/view/b9x7im10c.html,phishing
https://ipfs.io/ipfs/qmcswxx6ajreew6g7vblk9i2ffvba38ghpbqnmnvyidtk1,1
florimat.com/classe/new/websrc.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e29ba6bc49ca5c7399dce513b7063f31729ba6bc49ca5c7399dce513b7063f317,1.0
https://clearcut--puvn.repl.co/index1.html,1
websitetelecomerce.com,phishing
'www.login-batng.tk/cert/login.asp?ref=https\%3A\%2F\%2Fus.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml&amp;app=bam',1.0
http://www.yellowleos.phpnet.us,1
https://374e4627-ab50-4f09-b4a6-d9ff1529de51.id.repl.co,1
https://www.planwise.co.za/wp-content/plugins/jet-theme-core/includes/dashboard/chase/dd2a9b4e2a6ebe23d3a184b05c09c91b/,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cqqx2B-l3jgp3RJeotJNV-j9nVrb_YtsTFUN_tdR7wthhsV1ckCCPFLCIv-6-r-pDyVLu0umDHeOgBCAA9vh0CRFtt22Sjnj6n6K_Ym93Oy5vhaiu0ztdO_5j-KGxkd0gie9IYoGf97ZsL61fGtpeVnhobawTC_WaAN3mur4_bEJopOhLlI2B9fHgN2ozo31seU_SFEhHhtrsNdjL0LlweQtGfbOg\%3D\%3D&amp;attredirects=0',1.0
https://telkom.link/accedi,1
sunrise2214.weebly.com,phishing
http://www.fgvhbjnkmnbhgvhj.tk,1
www.ataniel.org/contents.htm,phishing
shopperweels.com/aol/bill_form.html,1.0
http://www.ebiagh.boutique,1
http://www.realproheros.com,1
http://carkeylockout.com/newwp/wp-includes/js/tinymce/skins/wordpress/images/menu-header/track-order.php/hyb/mxq/?send=q1v0k1ch2qpwv5,1
https://efmaquire.lt.emlnk.com/prod/link-tracker?notrack=1&amp;amp;redirecturl=ahr0chmlm0elmkylmkziywz5ymvpy2lymmgzd2pzmmh3exm0adiybgjmadvwmzyzewhwntzvznnpztjxagn0nwf4m3lyyjzmbs5pcgzzlmr3zwiubgluaw==&amp;amp;sig=fscpcpaspjakdcr11wftphrwwtgaqhmsbztcbue4hsrj&amp;amp;iat=1669651213&amp;amp;a=%7c%7c477942477%7c%7c&amp;amp;account=efmaquire%2eactivehosted%2ecom&amp;amp;email=va%2fpnvdbkgleex9w6nlgduzkaspihornd%2fz2wztd1jg%3d&amp;amp;s=1e852fd91c7d2faac764d444659f4e0a&amp;amp;i=1a3a1a5,1
http://nordichairistanbul.com/wp-admin/oWa/e7efa338542a36e8c7aa19371e9ad4df/?login={{email}},1
https://potfroinfocom.web.app/,1
www.theregister.co.uk/2000/09/06/waking_up_to_warwick/,phishing
miamiboatgate.com,phishing
http://us.battle.net.ok.qq-rs.com/login/en/login.html,phishing
news.bbc.co.uk/1/hi/technology/3357073.stm,phishing
http://www.windowsupdate.nsatcdns.com,1
http://sentraco.com/mds/pagedoc/4f68e282806860948286f54a618baad8/,1
https://betasuscom.blogspot.com/,phishing
https://aomoriken-yik.com/index.html?email=redacted@abuse.ionos.com,1
www.babinet.cz/avatars/19889/hires/dir/407609bd2f810884a76fc7d98e5cb2ca/,1.0
knight.li//wp-content/mumdajti.php,1.0
facebook.bebashangat.ml,phishing
www.valdyas.org/python/qt2.html,phishing
tools.ietf.org/html/rfc2912,phishing
mantecdobrasil.com.br/ihahjdk.php,1.0
http://www.58680dd9.ngrok.io,1
https://copyrighthelpteaminstagram.com.tr/,1
xz58plamx.blogspot.co.uk/,1.0
http://www.dbs-lah.top,1
www.tx.ncsu.edu/jtatm/volume2issue1/articles/godfrey/godfreycomplete.pdf,phishing
aftbnews.com/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,1.0
http://mbmarquitectos.com.pe/doc45image/casts,phishing
http://www.daddystar.info,1
https://hibamasrour-unipessoal.pt/ma/,1
poechan.ga,phishing
oilmira.ru,phishing
http://dailyexclusiveoffer.com/wp-admin/em/yahoo/mail,phishing
https://metmsk-klogn.godaddysites.com/,1
paypal.com.user.mebuser.turmakotomotiv.com/s/pay,1.0
http://hiperfloconsultahoje.com/,1
http://www.theyolarbi.com,1
http://hostpoint-admin-panel52358.web65.s177.goserver.host/hostpoint/index.html,1
http://www.keepanonymous.com,1
https://att-103000-servicedomain.weeblysite.com/,1
www.sxrxrz.com/bz/login.html?app=com-d3&amp;eu.battle.net/login/en/?ref=us.battle.net/d3/en/index,1.0
https://bancsdfa23.banca2423.repl.co/,1
http://www.alshayaoman.net,1
http://www.dunveganbrewing.ca/wp-includes/pomo/P_Europeanly_delighting.html,1
http://fast-fixnow.live,1
billing.paypal.com.verify.secure.billing.system.verify.server.area.fxzd8f9e5fd1e0934cfc0237f8a8350e4d7f8a8350cydfbc41cuyfbmfd.suroor.co.in/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e57d4adbb908e62f832,1.0
https://yahoocommunication02.wixsite.com/my-site,1
https://myprojectfiles787747.firebaseapp.com/,1
http://www.mpparagon.com/jsmith@imaphost.com&amp;cgi3-viewkontakt-cid-007acctpagetype-sie-diese-anfrage1-anstehende-openttiketid=07.%20mai.%202020.html,phishing
irinapronevich.ru/wp-includes/stgeorgeindex.php,1.0
nay-seven.com/Kergos-util_en.htm,phishing
http://runscape-service.info/m=weblogin/loginform.php,phishing
http://link.fromdoppler.com/kEjw/fphzwg/dqyxs/a,phishing
http://www.fenomeno.gq,1
https://acnote012.firebaseapp.com/,1
http://godandgoddess.com/Support/,phishing
lzarchitect.be/media/catalog/decome/verify.htm,1.0
www-csag.ucsd.edu/projects/comm/fm.html,phishing
www.freedos.org/jhall/,phishing
http://lhfjprivwr.duckdns.org,1
www.asingh.net/technical/rwlocks.html,phishing
www.coordinateonline.com/demo/collaborate.htm,phishing
http://www.shaparakpayer.cf,1
reallacharite.com,phishing
http://honounced.com,1
choix2vie.fr/a/zaza/webmaster/webmaster/online/PayPal.com-cgi-/,1.0
http://www.control1domain.com,1
sourceforge.net/projects/jos/,phishing
geradorsulakehabbo.blogspot.com/,1.0
blue.gracion.com/cpx/demo.html,phishing
en.wikipedia.org/wiki/David_Wheeler,phishing
http://www.lukisaholdingsltd.com,1
http://pancakeswap-exchanger.com,1
www.mts.net/~hajones/tuts.htm,phishing
tools.ietf.org/html/rfc2280,phishing
www.narbonne.halles.fr/templates/yoo_seasons/css/paypal/index.htm,1.0
www.paypal.co.uk.5730.secure-911.mx/images/cgi.bin/uk/web.scr/?cmnd=_lg&amp;nav,1.0
http://www.qqlqcbqylu.duckdns.org,1
formigadoce.com.br,phishing
https://webmail-107032.weeblysite.com/,1
http://hpromise.hyundai-motom.ru/wp-god/adobe/?email=3mail@b.c,1
http://www.cs-shaparak.cf,1
http://www.saisaocard.co.jp.pxenil.top/ai/sign.php,1
royalhantha-artgallery.com/private/bin/ssl/_id/www.paypal.com/fr/cgi-bin/webscr/cmd=_registration-run/login.php?cmd=_login-run&dispatch=76a4f1c290db530cf97fdaaf4f1f915976a4f1c290db530cf97fdaaf4f1f9159,1.0
http://www.sinseek.com,1
http://www.boyerl.ga,1
paleolithicscave.thenth.net/coppermine/albums/edit/pp/9d183f1e61ef69b5bd81ff2792bca43e/,1.0
https://business-page-appeal-98744065.web.app/,1
http://www.310.at,1
http://www.jentertainment.com,1
http://www.snjtradelink.com/wp-admin/file/,1
chaos.swarthmore.edu/research/Parallel/,phishing
www.steim.org/steim/,phishing
en.wikipedia.org/wiki/House_(operating_system),phishing
http://www.fidesconstantia.com,1
'web.2fou.com/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fxykgefhus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',1.0
https://cf-ipfs.com/ipfs/qmxn33kgjkhqjyey2gfwbjj7e5hnscbdfp5gfzwdn1abyp,1
members.tripod.com/~MaryJensen/alienvoices/,phishing
m.facebook.com---------configure----step1.kruegerpics.com,phishing
zeldman.com/icon.html,phishing
games.groups.yahoo.com/group/pa-scrabble/,phishing
https://equalaquarepositories--bge30neral666.repl.co/,1
https://www.amazon-co-jp.amzaoezn.pfryjz.top/ap/signin,1
http://www.sparcondicionadoautomotivo.com.br/wp-includes/images/dropbox/,phishing
https://cuny620-my.sharepoint.com/:x:/r/personal/katie_higgins10_myhunter_cuny_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=X3SH4RrHFwiW8xU7klXKFkCJMAbW3tF1T9ZSF0iH3WU%3d&docid=1_1712dfa7447ed4258967f98253eab9afe&wdFormId=%7B31B100CB%2DB37A%2D4782%2D93CA%2D6E1136741ED8%7D&action=formsubmit,1
docs.google.com/spreadsheet/viewform?formkey=dEFReWlSQjVHZHlFdVRjTmYtcGZILVE6MQ,1.0
members.tripod.com/silicon65/,phishing
fuzzy-pole.000webhostapp.com,phishing
groups.yahoo.com/group/treo/,phishing
http://www.99da910c926dc0e2a4111a2e6f4357eb.in,1
oportunidadepranamorados.com.br,phishing
http://ehan.org/bbs/chat/validate/,phishing
http://image-strategie.com/administrator/components/com_project/nordea/nordea.html,phishing
www.paypal.ca.5488.secure8t.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=f6ddd9ea4214445e0a93dc4681342627,1.0
aerw25aserwe.blogspot.com/,1.0
www.spaceroots.org/software/mantissa/index.html,phishing
https://bolivia.weqweqw22.repl.co/,1
http://www.roken.com.mx,1
www.atlinc.com/index.html,phishing
student15.bigwavemediahosting.com/wp/wp-content/themes/twentyten/signin-e3bay.co.uk-ws-eBayISAPI2/,1.0
http://99052a6c-ac01-43ac-918e-320e5d2da698.usrfiles.com/html/0e472f_4d9b2a88f72eb4191a8eb158b004ca1f.html,1
https://a5mfcu.web.app/,1
http://hde3f3.webwave.dev/,1
https://quotafull-db30f.firebaseapp.com/,1
https://web-net-pg.joomla.com/queresty/all/index.php?q=ag9srxznag9s-jb4n-ag9sjb4njb4n-stb8jb4n&amp;s=ag9srxznag9s-jb4n-ag9sjb4njb4n-stb8jb4n&amp;n=ag9srxznag9s-jb4n-ag9sjb4njb4n-stb8jb4n,phishing
myderm.mn/components/com_ag_google_analytics2/0312975705/de-34136426436/,1.0
netonlsn.beget.tech,phishing
payp.al-zone.com,phishing
www.hpc.is.uec.ac.jp/iWAPT/iWAPT2006.htm,phishing
http://fb-recovery-10000076904-it.tk/update_security.htm,1
http://aservice-consultation09s873yw6y.fr.swtest.ru/infyd673yt,1
http://pastehtml.com/view/bfg5n8etx.html,phishing
http://www.divisidatalitbang.net/Update/PayPal/,phishing
adonaicapital.com/wp-content/themes/arthemia/45305934053/,1.0
http://www.malcolma.ga,1
http://upheldloguin.github.io/,1
http://www.pasarwood.com,1
http://www.thelulusband.com/wp-admin/css/colors/coffee/dropbox/index.php?email=abuse@perkinelmer.com,phishing
web.me.com/michaelcampbellphoto/,phishing
holzgartenhaus.hu/properties/index.htm,1.0
campusshop.com.ng,phishing
imsolsoft.cl/paypal/us/957d8fdf342263663d4545d883d0fa72c947f193f8/update/d82856a30c5dfebfb4841b8808fb3192/,1.0
datosmedicos.cl/fr/PayPal.fr/PayPal/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc7a018c08,1.0
https://cpccivils-my.sharepoint.com/:b:/g/personal/jim_walton_cpccivils_net/EaWedjO-NQlIt4Jt8KpAYtABxT_tI6lHWiMCSlkspJfrlQ?e=I6RRui,phishing
https://smnagrcaissrginfo-comfr.web.app/,1
http://www.herbalist101.com,1
https://bafybeig3ywyenij7lojs5ih7v7vmgjzbps62ewx3tmlfjiv6vggbu4kwm4.ipfs.dweb.link/owa.html#x@x.com,1
http://www.5k6t92kfw.cfd,1
https://changocreativo.com/wp-content/ap/footer.php,1
www.proves-apllys.tk/login.asp?app=bam&amp;ref=us.battle.net/account/management/index.xml,1.0
https://parafiaczarkow.ns48.pl/media/cms/sella/,phishing
www.chesscorner.com/worldchamps/alekhine/alekhine.htm,phishing
http://www.indivisibleheart.com/firstamtitlecompany/gameon/,phishing
https://ibs-reneresgatebr.com/pontos/br-desco-com/html-index.shtm/133240442hreferences/area-cliente-login/22422990resgate-id-ireme-2/resgates-onlines/inicio.php,1
www.webdevelopersnotes.com/tutorials/javascript/,phishing
http://cdzizi.com/www.linkedIn.com,1
http://www.abodeupdater.com,1
https://upgholdlohin.godaddysites.com/,1
archive.eiffel.com/products/base/license.html,phishing
www.freewebs.com/matthewbarter/,phishing
http://mobileacesso24horas.com/,1
https://aol-105234.weeblysite.com/,1
http://www.mail.auth4office.duckdns.org,1
sourceforge.net/projects/dtframework/,phishing
https://my-site-101409-102655.weeblysite.com/,1
https://note4.myportfolio.com/,1
thombas.biz/xDcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUxuQm9jRDlqYldSZlBXMWxiV0psY2k1MlpYSnBabms9&amp;sdr01=VW5rbm93bi04NTY4NA=,1.0
http://drive-google-com.fanalav.com/e62376b302d4cbf34424730496bfc42d/,phishing
gamereport.com/tgr18/falling.html,phishing
https://parigusparibushotelsntours.web.app/,1
'auto.91wd.cn/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Foydwqleus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',1.0
http://www.kristalgrabs.ru.xsph.ru,1
floc02.diku.dk/FICS/,phishing
www.logansimpson.com/wp-content/plugins/wp-php-widget/logansimpson/,1.0
otdaamdarommsk.000webhostapp.com,phishing
https://jppostut.com/,1
http://www.sanairan.email,1
https://airdrop-trezor-eth.accesng.com/v3/,1
woprkolobrzeg.pl,phishing
https://seekthemes.com/https/34.237.113.1137745/sucursalpersonas.transaccionesbancolombia.com/mua/index.html,1
